customerID,Contract,MonthlyCharges,Probabilidad_Abandono %,Prediccion_Final
710be2c4,Month-to-month,103.05,51.3,Alerta: Riesgo Alto
2aa3e471,Month-to-month,97.1,51.3,Alerta: Riesgo Alto
27583592,Month-to-month,45.3,51.3,Alerta: Riesgo Alto
af8960fe,Month-to-month,50.35,51.3,Alerta: Riesgo Alto
9ef43b12,Month-to-month,80.15,51.2,Alerta: Riesgo Alto
f888eb63,Month-to-month,24.75,51.2,Alerta: Riesgo Alto
92f6f5bb,Month-to-month,95.7,51.2,Alerta: Riesgo Alto
d15abf9d,Month-to-month,34.55,51.2,Alerta: Riesgo Alto
86e6aae0,Month-to-month,105.35,51.2,Alerta: Riesgo Alto
7730d35f,Month-to-month,45.65,51.1,Alerta: Riesgo Alto
e4b2ab60,Month-to-month,99.7,51.1,Alerta: Riesgo Alto
f9105a08,Month-to-month,75.6,51.1,Alerta: Riesgo Alto
9fc82c38,Month-to-month,95.0,51.1,Alerta: Riesgo Alto
d82d2209,Month-to-month,89.4,51.1,Alerta: Riesgo Alto
c23127b5,Month-to-month,75.9,51.1,Alerta: Riesgo Alto
70456e97,Month-to-month,70.7,51.0,Alerta: Riesgo Alto
b77419ee,Month-to-month,79.0,50.9,Alerta: Riesgo Alto
c7d6174e,Month-to-month,45.15,50.9,Alerta: Riesgo Alto
2e2600a2,Month-to-month,45.0,50.9,Alerta: Riesgo Alto
6dd711bd,Month-to-month,80.0,50.9,Alerta: Riesgo Alto
c5ddb1fb,Month-to-month,98.9,50.9,Alerta: Riesgo Alto
beb8945e,Month-to-month,50.9,50.8,Alerta: Riesgo Alto
e8ba41af,Month-to-month,55.3,50.8,Alerta: Riesgo Alto
5b644b07,Month-to-month,99.8,50.8,Alerta: Riesgo Alto
7aae3751,Month-to-month,96.8,50.7,Alerta: Riesgo Alto
7a102cee,Month-to-month,50.5,50.7,Alerta: Riesgo Alto
aaeb61c5,Month-to-month,75.2,50.7,Alerta: Riesgo Alto
e339dfe7,Month-to-month,50.1,50.7,Alerta: Riesgo Alto
e721bf27,Month-to-month,43.3,50.7,Alerta: Riesgo Alto
abb49339,Month-to-month,81.15,50.7,Alerta: Riesgo Alto
7f8e76f4,Month-to-month,70.75,50.7,Alerta: Riesgo Alto
3a7445fc,Month-to-month,90.85,50.6,Alerta: Riesgo Alto
7982f380,Month-to-month,70.45,50.6,Alerta: Riesgo Alto
c0bbe2d9,Month-to-month,105.2,50.6,Alerta: Riesgo Alto
2534f8ec,Month-to-month,75.65,50.6,Alerta: Riesgo Alto
8292c6ab,Month-to-month,104.75,50.6,Alerta: Riesgo Alto
2ef4e0d6,Month-to-month,53.5,50.5,Alerta: Riesgo Alto
3f48a7b3,Month-to-month,74.6,50.5,Alerta: Riesgo Alto
67253e23,Month-to-month,95.6,50.4,Alerta: Riesgo Alto
c4a79547,Month-to-month,74.4,50.4,Alerta: Riesgo Alto
3c7b89d7,Month-to-month,89.1,50.4,Alerta: Riesgo Alto
b6fe2e9b,Month-to-month,76.45,50.3,Alerta: Riesgo Alto
f7efe8d0,Month-to-month,89.2,50.3,Alerta: Riesgo Alto
9166a8ed,Month-to-month,104.95,50.2,Alerta: Riesgo Alto
9d730407,Month-to-month,85.65,50.2,Alerta: Riesgo Alto
e7cd5d0f,Month-to-month,101.9,50.2,Alerta: Riesgo Alto
015fd950,Month-to-month,79.55,50.1,Alerta: Riesgo Alto
4cc09e5d,Month-to-month,45.4,50.1,Alerta: Riesgo Alto
9c7f674c,Month-to-month,44.65,50.1,Alerta: Riesgo Alto
7fc1ed97,Month-to-month,64.95,50.0,Alerta: Riesgo Alto
4c849a9f,Month-to-month,40.1,50.0,Alerta: Riesgo Alto
cc518692,Month-to-month,80.85,50.0,Alerta: Riesgo Alto
c6efea79,Month-to-month,91.35,50.0,Alerta: Riesgo Alto
2eb90479,Month-to-month,104.2,49.9,Estable
863a8fc7,Month-to-month,29.65,49.9,Estable
49fa07cd,Month-to-month,53.55,49.9,Estable
5ca3c5ea,Month-to-month,94.85,49.9,Estable
f9737a33,Month-to-month,100.55,49.9,Estable
370379dd,Month-to-month,78.1,49.9,Estable
fa5daaae,Month-to-month,91.05,49.9,Estable
58c45a3c,Month-to-month,85.6,49.9,Estable
4c5f217f,Month-to-month,80.0,49.8,Estable
18b28033,Month-to-month,90.0,49.8,Estable
4aeedbc6,Month-to-month,93.8,49.8,Estable
1c193ad6,Month-to-month,45.35,49.8,Estable
016b3430,Month-to-month,87.0,49.8,Estable
89b56a98,Month-to-month,90.15,49.8,Estable
e306909e,Month-to-month,102.8,49.8,Estable
6449684a,Month-to-month,80.45,49.8,Estable
2cc0b509,Month-to-month,75.35,49.8,Estable
618d2fb8,Month-to-month,74.95,49.7,Estable
68745c47,Month-to-month,49.8,49.7,Estable
107bc54e,Month-to-month,89.05,49.7,Estable
070cad88,Month-to-month,106.35,49.7,Estable
0b1ed6b1,Month-to-month,90.35,49.7,Estable
a5916214,Month-to-month,90.95,49.7,Estable
cd11dd47,Month-to-month,94.55,49.7,Estable
657de634,Month-to-month,75.85,49.6,Estable
600b6e0e,Month-to-month,55.3,49.6,Estable
0b599059,Month-to-month,91.25,49.6,Estable
14938c2d,Month-to-month,99.35,49.5,Estable
1479eb32,Month-to-month,78.85,49.5,Estable
78e4e853,Month-to-month,49.15,49.5,Estable
6b044b1a,Month-to-month,55.7,49.4,Estable
dcef8d18,Month-to-month,81.05,49.4,Estable
23c276d4,Month-to-month,80.55,49.4,Estable
98ba8ff0,Month-to-month,97.7,49.4,Estable
96734a5d,Month-to-month,105.9,49.4,Estable
22bd8399,Month-to-month,98.9,49.3,Estable
3c33b8cf,Month-to-month,54.75,49.3,Estable
42f9ec3d,Month-to-month,100.4,49.3,Estable
d0ceba07,Month-to-month,90.65,49.2,Estable
349657f2,Month-to-month,80.5,49.2,Estable
f6dba9b7,Month-to-month,24.6,49.2,Estable
3a3bff03,Month-to-month,24.4,49.2,Estable
029e878b,Month-to-month,96.35,49.2,Estable
ecf7ee95,Month-to-month,89.4,49.1,Estable
438e7f80,Month-to-month,35.2,49.1,Estable
c97390bd,Month-to-month,79.85,49.1,Estable
6c9f0401,Month-to-month,69.95,49.1,Estable
fc3eb5e5,Month-to-month,54.35,49.1,Estable
a0ef8128,Month-to-month,85.7,49.0,Estable
12513ee2,Month-to-month,93.2,49.0,Estable
8c54c343,Month-to-month,102.05,49.0,Estable
3e225320,Month-to-month,94.55,49.0,Estable
a8143077,Month-to-month,74.65,49.0,Estable
fb078f73,Month-to-month,45.9,49.0,Estable
7ab241d2,Month-to-month,69.95,49.0,Estable
19e4beb1,Month-to-month,83.15,49.0,Estable
16480113,Month-to-month,74.3,49.0,Estable
56fa089f,Month-to-month,75.4,48.9,Estable
b23b8b81,Month-to-month,85.35,48.9,Estable
b5a5b737,Month-to-month,70.4,48.9,Estable
60be9303,Month-to-month,85.35,48.9,Estable
e3373cd8,Month-to-month,49.8,48.9,Estable
dc3a4b69,Month-to-month,106.4,48.9,Estable
69cab035,Month-to-month,49.95,48.9,Estable
21a67560,Month-to-month,25.35,48.8,Estable
6014f19f,Month-to-month,103.85,48.8,Estable
f6566635,Month-to-month,81.5,48.8,Estable
e4c010e6,Month-to-month,71.0,48.8,Estable
9a55caf6,One year,94.05,48.7,Estable
134ee060,Month-to-month,89.1,48.7,Estable
3cf37029,Month-to-month,24.4,48.7,Estable
f26e3bab,Month-to-month,78.75,48.7,Estable
39057628,Month-to-month,88.3,48.6,Estable
e0b04d55,Month-to-month,84.3,48.6,Estable
5e802101,One year,98.9,48.6,Estable
dbf6c1a2,Month-to-month,45.9,48.6,Estable
3839711d,Month-to-month,40.75,48.6,Estable
751cdaa5,Month-to-month,92.95,48.6,Estable
caeeaa34,Month-to-month,75.3,48.5,Estable
e0aec08e,Month-to-month,101.15,48.5,Estable
90a276c8,Month-to-month,99.25,48.5,Estable
e3e2385e,Month-to-month,50.65,48.5,Estable
d80e6a0f,Month-to-month,75.0,48.5,Estable
6b6e98a2,Month-to-month,101.15,48.5,Estable
35e9d243,Month-to-month,94.7,48.4,Estable
f3552d48,Month-to-month,74.15,48.4,Estable
7ca0d73a,Month-to-month,77.4,48.4,Estable
2f51f600,Month-to-month,106.6,48.3,Estable
0464c6b4,Month-to-month,25.2,48.3,Estable
472ee1e7,Month-to-month,75.3,48.3,Estable
213c6a91,Month-to-month,38.5,48.3,Estable
534dfcca,Month-to-month,109.95,48.3,Estable
c944e7d1,Month-to-month,95.05,48.2,Estable
0b77884c,Month-to-month,88.8,48.2,Estable
2990f803,Month-to-month,104.3,48.2,Estable
a9ae0dd1,Month-to-month,69.15,48.2,Estable
6201b9f9,Month-to-month,93.6,48.1,Estable
b3316968,Month-to-month,73.6,48.1,Estable
58612440,Month-to-month,79.85,48.1,Estable
017091e1,Month-to-month,39.0,48.1,Estable
81f8cded,Month-to-month,24.3,48.1,Estable
5aab1343,Month-to-month,84.25,48.1,Estable
cc38ffdd,Month-to-month,103.85,48.0,Estable
8ecdc39f,Month-to-month,70.05,48.0,Estable
505823c2,Month-to-month,80.55,47.9,Estable
e3b15cb8,Month-to-month,95.15,47.9,Estable
0666693e,Month-to-month,33.65,47.9,Estable
30460d9a,One year,105.65,47.9,Estable
151e13de,Month-to-month,90.05,47.8,Estable
b12ff352,Month-to-month,104.5,47.8,Estable
99b5dc8e,Month-to-month,80.0,47.8,Estable
297e968e,Month-to-month,85.35,47.7,Estable
fae14aae,Month-to-month,84.95,47.7,Estable
9bf463ce,Month-to-month,39.7,47.7,Estable
38fd4679,Month-to-month,98.35,47.7,Estable
706c3267,Month-to-month,48.6,47.7,Estable
c28772f9,Month-to-month,31.35,47.6,Estable
25b185fa,Month-to-month,95.15,47.6,Estable
db7be614,Month-to-month,29.95,47.6,Estable
3c2c1b26,Month-to-month,84.6,47.6,Estable
792e06ed,Month-to-month,92.15,47.6,Estable
8b4307a4,Month-to-month,94.65,47.6,Estable
6d8e63d2,Month-to-month,89.55,47.5,Estable
5cbaee4e,Month-to-month,25.25,47.5,Estable
8f15531f,Month-to-month,104.3,47.5,Estable
1ac8b95f,Month-to-month,69.75,47.5,Estable
d3ec0f0a,Month-to-month,70.05,47.5,Estable
98afd2a7,Month-to-month,45.85,47.4,Estable
98c977e2,Month-to-month,96.2,47.4,Estable
d2500f5e,Month-to-month,99.1,47.4,Estable
d23753db,Month-to-month,30.45,47.4,Estable
55b8e744,Month-to-month,93.9,47.3,Estable
3e309ad5,Month-to-month,74.95,47.3,Estable
badf574c,Month-to-month,58.95,47.3,Estable
8be3b833,Month-to-month,70.55,47.2,Estable
ae72f606,Month-to-month,24.8,47.2,Estable
adc81de0,Month-to-month,85.45,47.2,Estable
1c7e85cb,Month-to-month,40.1,47.2,Estable
a9a137ff,Month-to-month,73.2,47.2,Estable
b0fca379,Month-to-month,25.0,47.2,Estable
b9466268,Month-to-month,50.75,47.2,Estable
a8d4cb0a,Month-to-month,103.5,47.2,Estable
d0b4fd82,Month-to-month,87.8,47.2,Estable
46500903,Month-to-month,75.5,47.2,Estable
8191d66d,Month-to-month,88.05,47.2,Estable
2b905c51,Month-to-month,98.8,47.1,Estable
a7818470,Month-to-month,30.2,47.1,Estable
d7e3e302,Month-to-month,88.3,47.1,Estable
04528ba0,Month-to-month,89.2,47.1,Estable
5b915573,One year,90.7,47.1,Estable
806e2e9f,Month-to-month,70.15,47.1,Estable
eb774a3c,Month-to-month,47.15,47.1,Estable
efc9c171,One year,95.7,47.1,Estable
8dfabea7,Month-to-month,31.05,47.1,Estable
966a7289,Month-to-month,101.85,47.0,Estable
4c9db70a,Month-to-month,75.3,47.0,Estable
d2c56de8,One year,103.45,47.0,Estable
be4a6b98,Month-to-month,30.25,47.0,Estable
a3487008,Month-to-month,31.65,47.0,Estable
c29d26da,Month-to-month,110.75,46.9,Estable
ab93555f,Month-to-month,79.7,46.9,Estable
c1579df1,Month-to-month,80.7,46.9,Estable
48d1c496,Month-to-month,55.3,46.9,Estable
265600f6,Month-to-month,35.0,46.8,Estable
b4a2260f,Month-to-month,75.0,46.8,Estable
cd1a9d92,Month-to-month,44.0,46.8,Estable
6df8d4ac,Month-to-month,86.45,46.7,Estable
e8de6b72,Month-to-month,94.4,46.7,Estable
b4a11b94,Month-to-month,44.4,46.7,Estable
b00c5280,Month-to-month,69.8,46.7,Estable
0fd2024c,Month-to-month,89.45,46.7,Estable
9f862754,Month-to-month,55.0,46.6,Estable
dcc3a062,Month-to-month,93.95,46.6,Estable
f962497c,Month-to-month,91.95,46.6,Estable
1f7deec0,Month-to-month,109.55,46.6,Estable
eb87ef71,Month-to-month,78.9,46.6,Estable
4f9f8b6d,Month-to-month,50.6,46.6,Estable
7c43c8d6,Month-to-month,84.05,46.6,Estable
cd0ebcdd,Month-to-month,91.15,46.6,Estable
531e97dc,Month-to-month,89.85,46.5,Estable
a5a0b1c9,Month-to-month,111.5,46.5,Estable
ef6bdda2,Month-to-month,79.95,46.5,Estable
762d5aec,Month-to-month,70.7,46.5,Estable
cd188d54,Month-to-month,75.4,46.5,Estable
503185ef,Month-to-month,96.9,46.4,Estable
971c0192,Month-to-month,54.45,46.4,Estable
4c2139b2,Month-to-month,25.25,46.4,Estable
eaecc83b,Month-to-month,68.65,46.4,Estable
0325ef6b,Month-to-month,74.45,46.4,Estable
4fd87cab,Month-to-month,54.4,46.3,Estable
ecadf128,Month-to-month,54.4,46.3,Estable
00b27c30,Month-to-month,45.1,46.3,Estable
e79265c1,Month-to-month,105.5,46.2,Estable
59a30c62,Month-to-month,45.2,46.2,Estable
1cdd92db,Month-to-month,70.45,46.2,Estable
38ecc41d,Month-to-month,99.05,46.2,Estable
4c95b2f7,Month-to-month,93.8,46.2,Estable
3bcb1c65,Month-to-month,105.1,46.1,Estable
03db5981,Month-to-month,84.85,46.1,Estable
ab326737,Month-to-month,44.5,46.1,Estable
8f0ea61d,Month-to-month,84.35,46.1,Estable
f81d816b,Month-to-month,92.35,46.1,Estable
53adaaee,Month-to-month,81.1,46.1,Estable
88c5ceb1,Month-to-month,45.7,46.0,Estable
7d868b86,Month-to-month,80.7,46.0,Estable
8e288b72,Month-to-month,50.7,46.0,Estable
34c4170b,Month-to-month,107.75,46.0,Estable
9930b132,Month-to-month,101.35,46.0,Estable
394994cf,Month-to-month,70.2,46.0,Estable
434d3b49,Month-to-month,100.85,45.9,Estable
24118df3,Month-to-month,29.25,45.9,Estable
b1ea321c,Month-to-month,57.55,45.9,Estable
05f1a5bb,Month-to-month,85.9,45.9,Estable
dfd7b3ee,Month-to-month,95.7,45.9,Estable
b61c2eb3,Month-to-month,79.85,45.8,Estable
b2b84d2b,Month-to-month,49.0,45.8,Estable
ecbfcb50,Month-to-month,56.55,45.8,Estable
17fd1b43,Month-to-month,46.0,45.8,Estable
4fd6cd6f,Month-to-month,69.7,45.8,Estable
1b955e20,Month-to-month,57.2,45.7,Estable
bcd95738,Month-to-month,86.55,45.7,Estable
cde643b9,Month-to-month,65.25,45.7,Estable
ef69b741,Month-to-month,106.15,45.7,Estable
dd305153,Month-to-month,80.3,45.7,Estable
87ea26bc,Month-to-month,54.3,45.7,Estable
1692abac,Month-to-month,59.9,45.7,Estable
b80be267,Month-to-month,46.3,45.7,Estable
3186cea8,Month-to-month,30.5,45.7,Estable
c414d45e,Month-to-month,54.3,45.6,Estable
d3440ffa,Month-to-month,75.8,45.6,Estable
8503b68b,Month-to-month,86.25,45.6,Estable
179cc7d0,Month-to-month,76.1,45.5,Estable
3f02a8d3,Month-to-month,80.05,45.5,Estable
8125b85a,Month-to-month,95.3,45.5,Estable
80312d62,Month-to-month,101.3,45.5,Estable
304f8b88,Month-to-month,38.9,45.5,Estable
e2c92bb7,Month-to-month,104.35,45.4,Estable
699f41dc,Month-to-month,49.85,45.4,Estable
5ed70929,Month-to-month,109.1,45.4,Estable
f5102091,Month-to-month,86.1,45.4,Estable
792ae148,Month-to-month,96.6,45.4,Estable
c95e3d17,Month-to-month,86.2,45.4,Estable
4c187a2c,Month-to-month,104.35,45.4,Estable
946ee523,Month-to-month,89.4,45.4,Estable
b1edf254,Month-to-month,84.5,45.4,Estable
5be64f44,Month-to-month,105.3,45.3,Estable
72a6f70f,Month-to-month,98.9,45.3,Estable
4b494a2e,Month-to-month,100.65,45.3,Estable
c3d6e0fd,Month-to-month,104.15,45.3,Estable
e31ee164,Month-to-month,43.95,45.2,Estable
1a16a8eb,Month-to-month,49.55,45.2,Estable
43559414,Month-to-month,105.9,45.2,Estable
65a1d443,Month-to-month,60.85,45.2,Estable
958fb95f,Month-to-month,100.6,45.2,Estable
7437b6a9,One year,91.0,45.1,Estable
f4609879,Month-to-month,88.45,45.1,Estable
739251a9,Month-to-month,95.5,45.1,Estable
0eeb8434,Month-to-month,90.7,45.1,Estable
d0d85524,One year,100.95,45.1,Estable
b7364eb9,Month-to-month,89.45,45.0,Estable
05b67e13,Month-to-month,90.15,45.0,Estable
63d931e3,Month-to-month,75.3,45.0,Estable
2410f78c,Month-to-month,91.05,45.0,Estable
7736eaa8,Month-to-month,83.8,45.0,Estable
0cb17541,Month-to-month,99.8,44.9,Estable
f361ddf3,Month-to-month,106.75,44.9,Estable
a6bb5d6e,Month-to-month,50.55,44.9,Estable
759d9130,Month-to-month,103.4,44.9,Estable
7a9b1d0f,Month-to-month,75.6,44.9,Estable
f80dd5f5,Month-to-month,53.8,44.8,Estable
25d66eb7,Month-to-month,49.1,44.8,Estable
a9e34a9f,Month-to-month,50.35,44.8,Estable
86112e36,Month-to-month,30.4,44.8,Estable
09950820,Month-to-month,99.15,44.8,Estable
ff91cfe6,Month-to-month,99.0,44.7,Estable
8e571b4c,Month-to-month,24.45,44.7,Estable
e2fbf01f,Month-to-month,67.8,44.7,Estable
21814782,Month-to-month,90.5,44.7,Estable
cafb175d,Month-to-month,61.3,44.7,Estable
e6148c7e,Month-to-month,99.3,44.7,Estable
66a0fc2b,Month-to-month,51.1,44.6,Estable
ee554cdb,Month-to-month,80.4,44.6,Estable
13f8393a,Month-to-month,44.15,44.6,Estable
2b09ab4a,Month-to-month,24.3,44.6,Estable
b99f2f11,Month-to-month,104.6,44.6,Estable
d74da506,Month-to-month,90.05,44.5,Estable
585d5463,Month-to-month,44.3,44.5,Estable
32b85d69,Month-to-month,105.55,44.5,Estable
85622eb9,Month-to-month,64.4,44.5,Estable
82b71d6a,Month-to-month,100.8,44.5,Estable
a766ef3e,Month-to-month,94.4,44.4,Estable
3a4c6c12,Month-to-month,102.4,44.4,Estable
a6a2038e,Month-to-month,94.4,44.4,Estable
81ea0a61,Month-to-month,76.0,44.4,Estable
025357e7,Month-to-month,49.25,44.4,Estable
24eb339e,Month-to-month,85.2,44.4,Estable
8b083977,Month-to-month,44.9,44.3,Estable
6c50056f,Month-to-month,86.55,44.3,Estable
d1cafa52,Month-to-month,94.3,44.3,Estable
0620c009,Month-to-month,74.4,44.2,Estable
7e2aa51f,Month-to-month,44.0,44.2,Estable
6dae2604,Month-to-month,44.95,44.2,Estable
f62d983a,Month-to-month,45.05,44.2,Estable
a7443482,Month-to-month,29.15,44.2,Estable
8ac45bc3,Month-to-month,87.45,44.1,Estable
15bf2fce,Month-to-month,109.8,44.1,Estable
2ad59893,Month-to-month,90.4,44.0,Estable
2468b801,Month-to-month,89.8,44.0,Estable
e147906c,Month-to-month,50.15,44.0,Estable
6080dfd9,One year,93.8,44.0,Estable
d152b6ac,Month-to-month,98.7,44.0,Estable
595cb67c,Month-to-month,45.7,43.9,Estable
5b927269,Month-to-month,44.45,43.9,Estable
d5f55fbe,Month-to-month,45.7,43.9,Estable
b6e387fe,Month-to-month,74.25,43.9,Estable
b6ad621d,Month-to-month,43.75,43.9,Estable
3394a143,Month-to-month,45.55,43.9,Estable
d22018ab,Month-to-month,65.85,43.8,Estable
4d613e0a,Month-to-month,62.05,43.8,Estable
74b65422,Month-to-month,45.85,43.8,Estable
b061f590,Month-to-month,45.8,43.8,Estable
b59e3a1f,Month-to-month,94.4,43.8,Estable
cb9c9c43,Month-to-month,24.2,43.8,Estable
0ad9972d,Month-to-month,109.9,43.8,Estable
2b0ff301,Month-to-month,64.6,43.7,Estable
9be0e570,Month-to-month,45.0,43.7,Estable
b71da6d9,Month-to-month,100.1,43.7,Estable
2756ab4e,Month-to-month,30.5,43.7,Estable
1be11f62,Month-to-month,84.05,43.6,Estable
9e834fed,One year,100.5,43.6,Estable
05ed22e5,Month-to-month,94.5,43.6,Estable
db1b905b,Month-to-month,90.05,43.6,Estable
f38f81db,Month-to-month,80.25,43.6,Estable
55b53896,Month-to-month,99.05,43.6,Estable
2433e670,Month-to-month,45.3,43.5,Estable
fc7e9373,Month-to-month,75.3,43.5,Estable
16505c4f,Month-to-month,74.15,43.5,Estable
2ff7ed5c,Month-to-month,106.15,43.5,Estable
6038a8fc,Month-to-month,77.8,43.5,Estable
6264845e,Month-to-month,45.4,43.5,Estable
2636fd17,Month-to-month,45.4,43.5,Estable
016d0260,Month-to-month,79.5,43.4,Estable
83bef06d,Month-to-month,94.8,43.4,Estable
154407f1,Month-to-month,49.65,43.4,Estable
1c6bc839,Month-to-month,103.7,43.3,Estable
c18af764,Month-to-month,89.9,43.3,Estable
fb854ecd,Month-to-month,93.85,43.3,Estable
7cc91bf4,One year,89.6,43.3,Estable
743534a5,Month-to-month,70.3,43.3,Estable
0137b9b6,Month-to-month,29.35,43.3,Estable
0831499e,Month-to-month,59.45,43.2,Estable
f8c7b15f,Month-to-month,45.0,43.2,Estable
7567df8f,Month-to-month,44.0,43.2,Estable
0a2a2ade,Month-to-month,100.2,43.2,Estable
85d768b9,Month-to-month,99.0,43.1,Estable
f6055980,Month-to-month,94.9,43.1,Estable
29f4ba84,Month-to-month,40.3,43.1,Estable
3f1d9e21,Month-to-month,55.8,43.1,Estable
6247b639,Month-to-month,69.95,43.1,Estable
af24f23e,Month-to-month,69.05,43.1,Estable
f59cb25a,Month-to-month,74.9,43.0,Estable
bb8dc6bf,Month-to-month,99.55,43.0,Estable
70f168e2,Month-to-month,53.65,43.0,Estable
e6f3dbbc,Month-to-month,24.7,43.0,Estable
9c4da058,Month-to-month,84.45,43.0,Estable
1e239607,Month-to-month,99.85,43.0,Estable
bfa4f99f,Month-to-month,74.6,43.0,Estable
af5b0f41,Month-to-month,51.35,43.0,Estable
847fab73,Month-to-month,75.4,42.9,Estable
79a99056,Month-to-month,49.3,42.9,Estable
f62cae4a,Month-to-month,98.8,42.9,Estable
5822efe8,Month-to-month,43.85,42.9,Estable
951959b4,One year,96.65,42.9,Estable
a4e7a632,Month-to-month,44.05,42.8,Estable
133d47bb,Month-to-month,86.1,42.8,Estable
9418492a,One year,104.15,42.8,Estable
7a44922f,Month-to-month,105.1,42.8,Estable
b9f43b78,One year,89.05,42.8,Estable
dfbdf8d3,Month-to-month,69.15,42.8,Estable
91e8cf02,Month-to-month,68.55,42.8,Estable
e8403f56,Month-to-month,102.95,42.8,Estable
ea2f0874,Month-to-month,25.15,42.8,Estable
b47b7a12,Month-to-month,43.8,42.7,Estable
d27c42c8,Month-to-month,48.75,42.7,Estable
04f77ade,Month-to-month,73.85,42.7,Estable
da846edd,Month-to-month,107.4,42.7,Estable
18078b5e,Month-to-month,95.1,42.6,Estable
6c323d70,Month-to-month,80.6,42.6,Estable
7d23c935,Month-to-month,82.4,42.5,Estable
a136409e,Month-to-month,76.4,42.5,Estable
1bf8db8d,Month-to-month,45.25,42.5,Estable
3e109cef,Month-to-month,83.3,42.5,Estable
e97c1b6f,Month-to-month,96.1,42.5,Estable
396ae46e,Month-to-month,89.85,42.5,Estable
55713657,Month-to-month,45.3,42.5,Estable
8367a3be,Month-to-month,80.15,42.5,Estable
4cba6eec,Month-to-month,45.3,42.5,Estable
0320d559,One year,69.95,42.4,Estable
8eae06aa,Month-to-month,50.45,42.4,Estable
3b3781c7,Month-to-month,45.85,42.3,Estable
fbba8e5a,Month-to-month,44.05,42.3,Estable
6f939313,Month-to-month,45.55,42.3,Estable
854411dd,Month-to-month,29.2,42.3,Estable
1517ceea,Month-to-month,41.9,42.3,Estable
a70ee2f2,Month-to-month,45.75,42.3,Estable
058ef9ed,Month-to-month,75.5,42.3,Estable
8b6feb9a,Month-to-month,45.1,42.3,Estable
f00f1cf6,Month-to-month,98.05,42.3,Estable
b45ab17e,Month-to-month,79.5,42.3,Estable
ab1a8c95,Month-to-month,44.5,42.2,Estable
d819bcf6,Month-to-month,100.3,42.2,Estable
5eb796a5,Month-to-month,74.95,42.2,Estable
8a07adf3,Month-to-month,29.95,42.2,Estable
1ca7b40e,Month-to-month,84.3,42.2,Estable
3bcbe166,Month-to-month,70.3,42.1,Estable
c6f57299,Month-to-month,105.0,42.1,Estable
c186e332,Month-to-month,89.4,42.1,Estable
162dc4c7,Month-to-month,83.85,42.1,Estable
2f20b320,Month-to-month,40.3,42.1,Estable
d49f8712,Month-to-month,49.9,42.1,Estable
eeba0983,Month-to-month,69.0,42.1,Estable
4b3c6cce,Month-to-month,45.15,42.1,Estable
0344ecd4,Month-to-month,56.25,42.1,Estable
ef56103e,Month-to-month,44.35,42.0,Estable
d205ac0e,Month-to-month,34.65,42.0,Estable
dcae1aa8,One year,41.6,42.0,Estable
59691303,Month-to-month,104.75,42.0,Estable
4c97453b,Month-to-month,91.05,42.0,Estable
4431bbdb,Month-to-month,83.45,42.0,Estable
c06dc85c,Month-to-month,88.65,42.0,Estable
4d85f57a,Month-to-month,49.9,42.0,Estable
8a87d6cd,Month-to-month,44.9,41.9,Estable
77224389,One year,90.4,41.9,Estable
692fd1ca,Month-to-month,99.45,41.9,Estable
63507a8f,Month-to-month,70.75,41.9,Estable
b2395aaa,Month-to-month,92.4,41.8,Estable
224ca1a6,Month-to-month,80.55,41.8,Estable
3662f640,Month-to-month,45.8,41.8,Estable
dea38725,Month-to-month,103.65,41.8,Estable
6664da8c,Month-to-month,50.3,41.8,Estable
9b4ed331,Month-to-month,69.75,41.8,Estable
a651252d,Month-to-month,69.65,41.7,Estable
a411701d,Month-to-month,90.0,41.7,Estable
e64de800,Month-to-month,55.6,41.7,Estable
fac8c929,Month-to-month,90.7,41.7,Estable
2e5caf5f,Month-to-month,50.8,41.7,Estable
445b0d00,Month-to-month,80.8,41.7,Estable
454e804b,Month-to-month,50.75,41.7,Estable
644b9954,Month-to-month,75.75,41.7,Estable
ff0c6719,Month-to-month,46.1,41.6,Estable
38f6da04,Month-to-month,61.6,41.6,Estable
1ff60c5a,Month-to-month,69.05,41.6,Estable
8e35bb70,Month-to-month,105.2,41.6,Estable
aa555f24,Month-to-month,50.55,41.6,Estable
183ce6d8,Month-to-month,47.8,41.5,Estable
2184969d,Month-to-month,73.75,41.5,Estable
beb26e02,Month-to-month,45.35,41.5,Estable
4dc39a9c,Month-to-month,59.2,41.5,Estable
13591d84,Month-to-month,44.55,41.4,Estable
5b1810ff,Month-to-month,93.4,41.4,Estable
6d8cea94,Month-to-month,35.65,41.4,Estable
1e19b692,Month-to-month,44.45,41.4,Estable
95ae4c72,Month-to-month,76.4,41.4,Estable
e4fc8238,Month-to-month,106.35,41.4,Estable
9b83d0c8,Month-to-month,89.25,41.4,Estable
bd4cb9e2,Month-to-month,77.85,41.4,Estable
51fa2b6a,Month-to-month,36.85,41.4,Estable
e0b43dcf,Month-to-month,81.2,41.4,Estable
2e5cc1db,Month-to-month,82.3,41.3,Estable
5ea60128,Month-to-month,29.7,41.3,Estable
8d2961a5,Month-to-month,89.85,41.3,Estable
6233ce21,Month-to-month,50.15,41.2,Estable
6b13e0e5,Month-to-month,50.35,41.2,Estable
13d540d3,Month-to-month,74.65,41.2,Estable
993f33f7,Month-to-month,96.3,41.1,Estable
d7b2fc41,Month-to-month,77.9,41.1,Estable
